date,winner_return,loser_return,long_short,n_winners,n_losers,winner_cumulative,loser_cumulative,long_short_cumulative
2025-01-27,0.0,0.0,0.0,255,254,1.0627634828765402,1.0988090045171794,0.9601889257577055
2025-01-28,0.0,0.0,0.0,255,254,1.0627634828765402,1.0988090045171794,0.9601889257577055
2025-01-29,0.0,0.0,0.0,255,254,1.0627634828765402,1.0988090045171794,0.9601889257577055
2025-01-30,0.0,0.0,0.0,255,254,1.0627634828765402,1.0988090045171794,0.9601889257577055
2025-01-31,-1.7210349338355524,-0.6218611261509664,-1.0991738076845858,255,254,1.0444729520721876,1.0919759384674406,0.9496347805814889
2025-02-01,0.0,0.0,0.0,255,254,1.0444729520721876,1.0919759384674406,0.9496347805814889
2025-02-02,0.0,0.0,0.0,255,254,1.0444729520721876,1.0919759384674406,0.9496347805814889
2025-02-03,-2.5688414024173243,-2.488881395721478,-0.07996000669584635,255,254,1.017642098442307,1.0647979524891695,0.9488754525473498
2025-02-04,1.6734561362387552,2.0998747563489437,-0.4264186201101885,255,254,1.0346718925836385,1.08715737589961,0.9448292709360331
2025-02-05,1.6250107399494738,1.1292800357945085,0.49573070415496523,255,254,1.051485421961361,1.0994344271033119,0.9495130797339064
2025-02-06,0.8791551858046242,1.2582194891636513,-0.3790643033590272,255,254,1.0607296105765138,1.1132677253357004,0.9459138145929102
2025-02-07,-0.12590951396282915,-0.7151354483050136,0.5892259343421845,255,254,1.0593940510793771,1.105306353197286,0.9514873841050171
2025-02-08,0.0,0.0,0.0,255,254,1.0593940510793771,1.105306353197286,0.9514873841050171
2025-02-09,0.0,0.0,0.0,255,254,1.0593940510793771,1.105306353197286,0.9514873841050171
2025-02-10,1.0169093994902816,1.5902928380083123,-0.5733834385180308,255,254,1.0701671287624441,1.1228839609702332,0.9460317130249706
2025-02-11,0.2809456096229945,0.76300218709466,-0.48205657747166547,255,254,1.0731737163263306,1.1314515901509714,0.9414713049273659
2025-02-12,-1.1112161028511458,-0.4678545491381008,-0.643361553713045,255,254,1.0612484371789463,1.1261580424151547,0.9354142405122228
2025-02-13,0.4677861381263855,0.9622894769689975,-0.494503338842612,255,254,1.0662128102591524,1.1369949427513557,0.9307885858608805
2025-02-14,0.15223891614148302,-0.1757259165330239,0.32796483267450693,255,254,1.0678360010852526,1.134996947967272,0.9338412450890525
2025-02-15,0.0,0.0,0.0,255,254,1.0678360010852526,1.134996947967272,0.9338412450890525
2025-02-16,0.0,0.0,0.0,255,254,1.0678360010852526,1.134996947967272,0.9338412450890525
2025-02-17,2.01704145829328,0.8730466249869206,1.1439948333063594,255,254,1.0893746959337234,1.1449060005152047,0.944524340684155
2025-02-18,1.6686725184622189,0.5217989171052423,1.1468736013569765,255,254,1.1075527921078507,1.150880107627766,0.9553568410058526
2025-02-19,-0.8243730350552523,0.8998369290333985,-1.7242099640886508,255,254,1.098422425540712,1.1612361518450998,0.9388844831606271
2025-02-20,-1.6059292138578256,0.18640689960600598,-1.7923361134638316,255,254,1.080782538917388,1.1634007761528584,0.922056517505231
2025-02-21,0.2914691713404818,0.7037106724222552,-0.4122415010817734,255,254,1.0839326868275632,1.1715877515776894,0.9182554178766451
2025-02-22,0.0,0.0,0.0,255,254,1.0839326868275632,1.1715877515776894,0.9182554178766451
2025-02-23,0.0,0.0,0.0,255,254,1.0839326868275632,1.1715877515776894,0.9182554178766451
2025-02-24,-0.9965757939815435,-0.13900303101192393,-0.8575727629696196,255,254,1.073130476047586,1.1699592090920319,0.9103807095184422
2025-02-25,-0.9265107255937075,-0.04042737148987522,-0.8860833541038323,255,254,1.0631878070873901,1.1694862253362923,0.9023139775924269
2025-02-26,-0.13519860130454028,0.43962171901193703,-0.5748203203164773,255,254,1.0617503920429676,1.1746275407837234,0.8971272934961697
2025-02-27,-0.8088840733696251,-0.8894099307560269,0.08052585738640183,255,254,1.0531620622227926,1.1641802867865978,0.8978497129411049
2025-02-28,-2.0627229434299035,-2.6898071918612554,0.6270842484313519,255,254,1.0314382467338234,1.132866081706381,0.9034799870655447
2025-03-01,0.0,0.0,0.0,255,254,1.0314382467338234,1.132866081706381,0.9034799870655447
2025-03-02,0.0,0.0,0.0,255,254,1.0314382467338234,1.132866081706381,0.9034799870655447
2025-03-03,0.0,0.0,0.0,255,254,1.0314382467338234,1.132866081706381,0.9034799870655447
2025-03-04,-1.4831725734885368,-1.1453081985160378,-0.337864374972499,255,254,1.0161402375457964,1.1198912735943904,0.9004274500542441
2025-03-05,1.2644249430522156,2.218703921078089,-0.9542789780258734,255,254,1.0289885681657154,1.1447383451934405,0.891834860186002
2025-03-06,-0.0868132292721971,-1.510166173723051,1.423352944450854,255,254,1.028095269960849,1.1274508939266923,0.9045288179280987
2025-03-07,-1.295898947145848,-0.7663915804782717,-0.5295073666675763,255,254,1.01477219418177,1.1188102052016111,0.8997392712035382
2025-03-08,0.0,0.0,0.0,255,254,1.01477219418177,1.1188102052016111,0.8997392712035382
2025-03-09,0.0,0.0,0.0,255,254,1.01477219418177,1.1188102052016111,0.8997392712035382
2025-03-10,0.1787417466370214,-0.07173243306167296,0.25047417969869434,255,254,1.0165860157260371,1.1180076554200777,0.9019928857625124
2025-03-11,-1.0033839129090603,-0.010159539761031715,-0.9932243731480286,255,254,1.0063857551833588,1.117894070987794,0.8930340725770578
2025-03-12,0.20028581101950207,2.030915901293379,-1.8306300902738768,255,254,1.0084014030551125,1.140597559435101,0.876685922128064
2025-03-13,-0.7767564351805993,-0.18392715743691102,-0.5928292777436883,255,254,1.0005685802644304,1.1384996907662372,0.8714886713078316
2025-03-14,0.7047500705748998,1.9166891255776701,-1.2119390550027704,255,254,1.0076200880399941,1.1603211905338893,0.8609267597403272
2025-03-15,0.0,0.0,0.0,255,254,1.0076200880399941,1.1603211905338893,0.8609267597403272
2025-03-16,0.0,0.0,0.0,255,254,1.0076200880399941,1.1603211905338893,0.8609267597403272
2025-03-17,0.09451236363686934,0.40834164882570906,-0.31382928518883974,255,254,1.0085724136016807,1.1650592652149894,0.8582249194442347
2025-03-18,0.21517224616632127,0.2833604445868387,-0.0681881984205174,256,254,1.0107425815182414,1.1683605823286027,0.8576397113332698
2025-03-19,-0.6975560080146012,0.08118927428457705,-0.7787452822991782,255,254,1.0036920859152991,1.1693091658064223,0.8509608825421376
2025-03-20,-1.397019257874504,-0.9543934262902373,-0.4426258315842667,255,254,0.9896703141853002,1.1581493559949567,0.8471943098593288
2025-03-21,-0.4772486715275812,-1.3474125026483628,0.8701638311207816,255,254,0.984947125758348,1.1425443067729393,0.8545662883230379
2025-03-22,0.0,0.0,0.0,255,254,0.984947125758348,1.1425443067729393,0.8545662883230379
